input,query
"이 장관은 ""이번 주 수요증가에 대비해 원전, 화력발전 등을 총동원하여 충분한 공급능력을 확보했으나 예상을 벗어난 폭염이나 피크시간대 태양광발전 변동성 등이 생길 수 있으므로 실시간으로 상황을 살피며 수급관리에 한치의 빈틈이 없도록 관리하겠다""고 밝혔다.","CREATE (a:이_장관)
CREATE (b:이번_주_수요증가)
CREATE (c:원전)
CREATE (d:화력발전)
CREATE (e:충분한_공급능력)
CREATE (f:예상을_벗어난_폭염)
CREATE (g:피크시간대_태양광발전_변동성)
CREATE (h:실시간으로_상황을_살피며)
CREATE (i:수급관리에_한치의_빈틈이_없도록)
CREATE (j:관리하겠다)
CREATE (a)-[:밝혔다]->(b)
CREATE (a)-[:대비해]->(c)
CREATE (a)-[:총동원하여]->(d)
CREATE (d)-[:충분한_공급능력을_확보했으나]->(e)
CREATE (e)-[:예상을_벗어난]->(f)
CREATE (f)-[:폭염이나]->(g)
CREATE (g)-[:피크시간대_태양광발전_변동성]->(h)
CREATE (h)-[:실시간으로_상황을_살피며]->(i)
CREATE (i)-[:수급관리에_한치의_빈틈이_없도록]->(j)"
"또 이 장관은 유관 기관에 ""전력 설비를 반복적으로 점검해 불시고장이 발생하지 않도록 미연에 방지하고, 폭염이 지속되는 상황에서 현장 근로자들의 온열질환 등 작업장 안전관리도 세심히 챙겨달라""고 당부했다.","CREATE (a:장관)
CREATE (b:유관기관)
CREATE (c:전력설비)
CREATE (d:불시고장)
CREATE (e:미연)
CREATE (g:현장근로자)
CREATE (h:온열질환)
CREATE (i:작업장안전관리)
CREATE (a)-[:당부했다]->(b)
CREATE (b)-[:점검해]->(c)
CREATE (c)-[:반복적으로]->(d)
CREATE (d)-[:발생하지_않도록]->(e)
CREATE (e)-[:미연에]->(f)
CREATE (f)-[:지속되는]->(g)
CREATE (g)-[:온열질환_등]->(h)"
"이어 국민에게도 ""수요를 결정하는 것은 결국 국민""이라며 ""이번주 만큼은 에너지 절감에 동참하고 일부 매장의 개문냉방을 자제해달라""고 요청했다.","CREATE (a:국민 {이름: '이어'})
CREATE (b:결정 {이름: '수요'})
CREATE (c:국민 {이름: '국민'})
CREATE (d:에너지 {이름: '에너지 절감'})
CREATE (e:매장 {이름: '매장'})
CREATE (f:개문냉방 {이름: '개문냉방'})
CREATE (a)-[:결정하다]->(b)
CREATE (b)-[:에너지_절감]->(d)
CREATE (d)-[:동참하다]->(c)
CREATE (c)-[:일부_매장_개문냉방_자제하다]->(e)"
"산업부는 기상청의 예보 등을 종합해 7일부터 8일 오후까지 전력 수요가 올 여름 최고치인 92.9GW(기가와트)까지 높아질 것이라고 보고 있다. 전력거래소는 이날 최대전력 발생 시간은 오후 5∼6시, 최대전력은 92.7GW로 예상하고 있다.","CREATE (a:산업부)
CREATE (b:기상청)
CREATE (c:예보)
CREATE (d:전력_수요)
CREATE (e:전력거래소)
CREATE (f:최대전력)
CREATE (g:시간)
CREATE (a)-[:종합해]->(c)
CREATE (c)-[:높아질_것이라고_보고_있다]->(d)
CREATE (d)-[:올_여름_최고치인]->(f)
CREATE (f)-[:발생_시간은]->(g)"
전력 공급 능력은 104GW가 확보된 상황이다. 지난달 말 고장으로 가동이 멈췄던 한빛원전 2호기가 지난 4일 원자력안전위원회의 재가동 승인에 따라 6일부터 정상 가동되면서 한숨 돌린 모양새다.,"CREATE (a:전력_공급_능력)
CREATE (b:한빛원전_2호기)
CREATE (c:고장)
CREATE (d:원자력안전위원회)
CREATE (e:재가동_승인)
CREATE (f:6일)
CREATE (a)-[:확보된_상황이다]->(b)
CREATE (b)-[:가동이_멈췄던]->(c)
CREATE (c)-[:고장으로]->(d)
CREATE (d)-[:재가동_승인]->(e)"
"피크시 92.9GW의 전력 수요에 대응하더라도 11GW 이상의 예비력이 남아있는 셈이다. 전력 경보 기준은 예비력 4.5GW 시 '관심'에서 시작해 3.5GW '주의', 2.5GW '경계', 1.5GW '심각'으로 격상된다.","CREATE (a:전력_수요 {이름: '피크시 92.9GW'})
CREATE (b:예비력 {이름: '11GW 이상'})
CREATE (a)-[:대응하다]->(b)
CREATE (b)-[:남아있다]->(:None)
CREATE (c:전력_경보_기준)
CREATE (c)-[:시작해]->(d:예비력 4.5GW)
CREATE (d)-[:주의]->(e:예비력 3.5GW)
CREATE (e)-[:경계]->(f:예비력 2.5GW)
CREATE (f)-[:심각]->(g:예비력 1.5GW)
CREATE (g)-[:격상된다]->("
전력 당국은 지난 6월 15일부터 여름철 대책 기간을 운영 중이다. 이번 주 피크에 대비해 사실상 비상 체제를 가동하고 있다.,"CREATE (a:전력_당국)
CREATE (b:여름철_대책_기간)
CREATE (a)-[:운영_중이다 {시간: '지난 6월 15일부터'}]->(b)
CREATE (b)-[:피크에_대비해 {에서: '이번 주'}]->(:비상 체제)"
"전북 부안군 새만금에서 열리고 있는 ‘제25회 세계스카우트잼버리’(잼버리)의 정상 진행을 위해 정부는 물론 재계·종교계까지 민관(民官)이 팔을 걷어붙인 상황에서, 여야가 며칠째 ‘네 탓 공방’ 수렁에 빠지고 있다.","CREATE (a:전북_부안군)
CREATE (b:새만금)
CREATE (c:제25회_세계스카우트잼버리)
CREATE (d:정부)
CREATE (f:종교계)
CREATE (g:민관)
CREATE (i:네_탓_공방)
CREATE (j:수렁)
CREATE (a)-[:위해]->(c)
CREATE (c)-[:정상_진행]->(d)
CREATE (d)-[:민관]->(g)
CREATE (g)-[:팔을_걷어붙인]->(e)
CREATE (e)-[:며칠째]->(f)
CREATE (f)-[:빠지고_있다]->(h)
CREATE (h)-[:네_탓_공방]->(i)"
"김기현 국민의힘 대표는 7일 국회에서 열린 최고위원회의에서 “잼버리 유치 확정은 2017년 8월 문재인 정부 시절”이라며 “문 전 대통령이 직접 영상까지 찍어 홍보에 열중했으며, 관련 특별법이 국회를 통과하고 준비종합계획 수립 같은 용역도 모두 문재인 정권에서 주도했다”고 밝혔다. 김 대표는 이어 “민주당이 제대로 된 공당이라면 정부 비판 전에 자신들의 과거 실정부터 반성해야 한다”며 야권 책임을 부각했다.","CREATE (a:김기현 {이름: '김기현'})
CREATE (b:국민의힘 {이름: '국민의힘'})
CREATE (c:최고위원회의 {이름: '최고위원회의'})
CREATE (d:문재인 {이름: '문재인'})
CREATE (e:대통령 {이름: '대통령'})
CREATE (f:홍보 {이름: '홍보'})
CREATE (g:특별법 {이름: '특별법'})
CREATE (h:준비종합계획 {이름: '준비종합계획'})
CREATE (i:민주당 {이름: '민주당'})
CREATE (a)-[:대표]->(b)
CREATE (c)-[:열린]->(a)
CREATE (d)-[:문재인]->(e)
CREATE (e)-[:직접]->(f)
CREATE (f)-[:홍보에]->(g)
CREATE (g)-[:국회를]->(h)
CREATE (h)-[:주도했다]->(i)"
"강민국 수석대변인도 회의 직후 ‘전 정부가 준비를 잘못했으면 현 정부가 그만큼 대응했어야 하지 않았나’라는 취재진 질문에 “행사의 집행위원장은 (민주당 소속 김관영) 전북도지사이니, 전북도가 책임을 갖는 것”이라고 답했다.","CREATE (a:강민국)
CREATE (b:수석대변인)
CREATE (c:회의)
CREATE (d:취재진)
CREATE (e:질문)
CREATE (g:집행위원장)
CREATE (h:민주당)
CREATE (i:김관영)
CREATE (j:전북도지사)
CREATE (k:전북도)
CREATE (a)-[:수석대변인]->(b)
CREATE (b)-[:회의]->(c)
CREATE (c)-[:취재진]->(d)
CREATE (d)-[:질문]->(e)
CREATE (e)-[:대응했어야_하지_않았나]->(f)
CREATE (f)-[:행사]->(g)
CREATE (g)-[:집행위원장]->(h)
CREATE (h)-[:민주당]->(i)
CREATE (i)-[:김관영]->(j)
CREATE (j)-[:전북도지사]->(k)"
"이에 민주당은 ‘전 전 정부’인 박근혜 정부까지 소환해 맞불을 놨다. 이재명 대표는 최고위회의에서 “잼버리 대회는 박근혜 정부를 비롯해 역대 정부가 추진한 행사”라며 “남 탓, 전임 탓한다고 해결되지 않는다”고 비판했다. 김승원 의원도 전날(6일) 페이스북에 “잼버리 새만금 장소는 2015년 박근혜 정부 당시 확정됐다”고 강조했다.","CREATE (a:민주당)
CREATE (b:박근혜 {이름: '박근혜 정부'})
CREATE (c:이재명 {이름: '이재명'})
CREATE (d:최고위회의)
CREATE (e:행사 {속성: '잼버리 대회'})
CREATE (f:남 {속성: '남 탓'})
CREATE (g:전임 {속성: '전임 탓'})
CREATE (h:김승원 {이름: '김승원'})
CREATE (i:페이스북)
CREATE (j:2015년)
CREATE (a)-[:소환해_맞불을_놨다]->(b)
CREATE (c)-[:비롯해_추진한_행사]->(e)
CREATE (e)-[:남 탓, 전임 탓한다고 해결되지 않는다]->(f, g)
CREATE (h)-[:페이스북에 강조했다]->(i)
CREATE (i)-[:2015년 박근혜 정부 당시 확정됐다"
"양당 대표까지 뛰어든 ‘네 탓 공방’에 정치권에선 자성의 목소리도 일었다. 이광재 국회 사무총장은 이날 SBS라디오에 나와 “(여야) 책임 공방은 국민에게 매를 벌고 있는 것”이라고 비판했다. 전북 부안이 지역구인 이원택 민주당 의원도 CBS 라디오에서 “개최지는 박근혜 정부 시절 결정이 났지만, 기반시설을 구축하는 건 문재인 정부가 역할을 해야 했다”는 소신 발언을 했다. 민주당 원내 관계자는 “집행위원장이 (민주당 소속) 김관영 전북지사라 우리도 책임을 벗어날 수 없다”며 “여권 탓을 반복하면 역풍을 맞을 수 있다”고 말했다.","CREATE (a:이광재 {이름: '이광재'})
CREATE (b:이원택 {이름: '이원택'})
CREATE (c:김관영 {이름: '김관영'})
CREATE (d:민주당 {이름: '민주당'})
CREATE (e:박근혜 {이름: '박근혜'})
CREATE (f:문재인 {이름: '문재인'})
CREATE (a)-[:비판했다]->(d)
CREATE (b)-[:발언했다]->(d)
CREATE (c)-[:책임을_벗어날_수_없다]->(d)
CREATE (e)-[:결정이_났다]->(f)"
"전북 지역 스카우트 80명이 “영내 성범죄에 조직위 대처가 미흡하다”며 퇴영한 ‘잼버리 성범죄’ 논란도 정쟁 소재로 활용됐다. 신원식 국민의힘 의원은 전날(6일) 페이스북에 “(전북 지역 스카우트 퇴소는) 전북도민과 대한민국 국민, 그리고 전 세계인의 뒤통수를 치는 최악의 국민 배신 망동”이라고 주장했다. 그는 이어 “혹여라도 야권이 내년 총선을 겨냥한 정략에서 이번 전북연맹의 결정에 개입했다면 국민이 용서치 않을 것”이라며 ‘야권 배후설’까지 제기했다.","CREATE (a:전북_지역_스카우트)
CREATE (b:영내_성범죄)
CREATE (c:조직위_대처)
CREATE (d:잼버리_성범죄)
CREATE (e:신원식)
CREATE (f:국민의힘_의원)
CREATE (g:페이스북)
CREATE (h:전북도민)
CREATE (i:대한민국_국민)
CREATE (j:전_세계인)
CREATE (k:야권)
CREATE (m:전북연맹)
CREATE (n:결정)
CREATE (q:야권_배후설)
CREATE (a)-[:퇴영]->(b)
CREATE (b)-[:미흡하다]->(c)
CREATE (c)-[:대처]->(d)
CREATE (d)-[:논란]->(e)
CREATE (e)-[:의원]->(f)
CREATE (f)-[:페이스북에_게시]->(g)
CREATE (g)-[:게시]->(h)
CREATE (h)-[:반응]->(i)
CREATE (i)-[:반응]->(j)
CREATE (j)-[:반응]->(k)
CREATE (k)-[:배후설]->(l)
CREATE (l)-[:배후설]->(m)
CREATE (m)-[:결정]->(n)
CREATE (n)-[:용서치_않을_것]->(o)
CREATE (o)-[:용서치_않을_것]->(p)"
"그러자 이재명 민주당 대표는 7일 SNS에 신 의원의 글을 공유한 뒤 “아마도 이분은 이런 게 2차 가해인 줄도 모를 것”이라고 꼬집었다. 서은숙 민주당 최고위원도 최고위회의에서 “엉망진창, 잼버리 대회에서 폭염과 성추행 의심 사건으로 상처받은 청소년들에게 할 소리냐, 책임 회피에 눈이 멀어 이성을 상실했다”고 따져 물었다.","CREATE (a:이재명 {이름: '이재명'})
CREATE (b:민주당 {이름: '민주당'})
CREATE (c:SNS {이름: 'SNS'})
CREATE (d:신의원 {이름: '신의원'})
CREATE (e:서은숙 {이름: '서은숙'})
CREATE (f:최고위원 {이름: '최고위원'})
CREATE (g:최고위회의 {이름: '최고위회의'})
CREATE (h:엉망진창 {이름: '엉망진창'})
CREATE (i:잼버리_대회 {이름: '잼버리 대회'})
CREATE (j:폭염과_성추행_의심_사건 {이름: '폭염과 성추행 의심 사건'})
CREATE (k:청소년 {이름: '청소년'})
CREATE (l:책임_회피 {이름: '책임 회피'})
CREATE (m:이성 {이름: '이성'})
CREATE (a)-[:공유]->(c)
CREATE (c)-[:글]->(d)
CREATE (d)-[:의원]->(b)
CREATE (b)-[:대표]->(a)
CREATE (e)-[:따져_물었다]->(f)
CREATE (f)-[:최고위원]->(g)
CREATE (g)-[:최고위회의]->(h)
CREATE (h)-[:엉망진창]->(i)
CREATE (i)-[:잼버리_대회]->(j)"
"신 의원은 이 대표 발언 후 즉각 페이스북에 글을 올려 “(성범죄 의혹은) 이미 전북경찰청과 국제스카우트연맹 사무총장이 성범죄가 아닌 단순 실수라는 입장을 발표했다”며 “전북연맹이 1차 국민배신을 했다면, 그것을 옹호하는 이 대표야말로 2차 국민배신을 하고 있다”고 반박했다. 이에 강민국 국민의힘 수석대변인은 “(심 의원 주장은) 개인 입장이라 보면 될 것 같다. (지도부에서) 공식 논의된 바는 없다”고 선을 그었다.","CREATE (a:신_의원)
CREATE (b:이_대표)
CREATE (c:성범죄_의혹)
CREATE (d:전북경찰청)
CREATE (e:국제스카우트연맹)
CREATE (f:심_의원)
CREATE (g:강민국_국민의힘_수석대변인)
CREATE (a)-[:발언후]->(b)
CREATE (b)-[:성범죄_의혹은]->(c)
CREATE (c)-[:이미 전북경찰청과 국제스카우트연맹 사무총장이 성범죄가 아닌 단순 실수라는 입장을 발표했다]-(d)
CREATE (d)-[:1차 국민배신을 했다면, 그것을 옹호하는 이 대표야말로 2차 국민배신을 하고 있다]-(e)
CREATE (e)-[:옹호하는 이 대표야말로]->(f)
CREATE (f)-[:개인 입장이라 보면 될 것 같다]-(g)
CREATE (g)-[:공식 논의된 바는 없"
이원택 더불어민주당 의원이 2023 새만금 세계스카우트 잼버리 대회와 관련한 부실 운영 논란에 “기반 시설을 구축하는 것은 아무래도 문재인 정부가 역할(을) 했어야 한다”고 7일 밝혔다.,"CREATE (a:이원택 {이름: '이원택'})
CREATE (b:더불어민주당 {이름: '더불어민주당'})
CREATE (c:의원 {이름: '의원'})
CREATE (d:새만금_세계스카우트_잼버리_대회 {이름: '새만금 세계스카우트 잼버리 대회'})
CREATE (e:부실_운영_논란 {이름: '부실 운영 논란'})
CREATE (f:문재인_정부 {이름: '문재인 정부'})
CREATE (a)-[:밝혔다 {시간: '7일'}]->(e)
CREATE (e)-[:관련한]->(d)
CREATE (d)-[:구축하는]->(f)"
"잼버리가 열리고 있는 전북 부안을 지역구로 둔 이 의원은 이날 CBS 라디오 ‘김현정의 뉴스쇼’ 인터뷰에서 “개최지가 결정된 것은 박근혜 정부 때이고, 문재인 정부(의 역할은) 전기·통신 인프라와 도로 구축, 부지 매립 조성 이런 것들”이라며 이같이 말했다.","CREATE (a:의원)
CREATE (b:전북_부안)
CREATE (c:박근혜_정부)
CREATE (d:문재인_정부)
CREATE (e:개최지)
CREATE (f:전기·통신 인프라)
CREATE (g:도로 구축)
CREATE (h:부지 매립 조성)
CREATE (a)-[:둔 이 의원]->(b)
CREATE (b)-[:지역구]->(a)
CREATE (c)-[:개최지 결정]->(e)
CREATE (d)-[:역할]->(f, g, h)
CREATE (e)-[:박근혜 정부 때]->(c)
CREATE (f)-[:문재인 정부 때"
"이 의원은 윤석열 정부에 대해서도 “폭염 그늘막 설치, 생수 공급, 에어컨 설비 구축이나 냉풍기 공급 등은 윤석열 정부 하에서 판단하고 실행할 수 있는 부분”이라며 “분명히 잘 이루어지지 않았다는 것은 윤석열 정부도 평가받아야 한다”고 언급했다.","CREATE (a:이_의원)
CREATE (b:윤석열_정부)
CREATE (a)-[:폭염 그늘막 설치, 생수 공급, 에어컨 설비 구축이나 냉풍기 공급 등 {윤석열 정부}]->(:None)
CREATE (a)-[:판단하고 실행할 수 있는 부분 {윤석열 정부}]->(:None)
CREATE (a)-[:분명히 잘 이루어지지 않았다는 것은 윤석열 정부도 평가받아야 한다 {윤석열 정부}]->("
그는 윤석열 대통령이 잼버리 프로그램을 추가하라고 지시하는 등 잼버리 프로그램이 변경되는 데 대해서는 “정부가 지원을 하되 프로그램에 간섭하는 건 적절치 않다고 본다”고 지적했다.,"CREATE (a:사람 {이름: '그'})
CREATE (b:대통령 {이름: '윤석열'})
CREATE (c:프로그램 {이름: '잼버리 프로그램'})
CREATE (a)-[:지시하다]->(b)
CREATE (b)-[:추가하다]->(c)
CREATE (a)-[:간섭하다]->(c)"
"그러면서 “준비된 프로그램이 170개 정도가 있다. 영지 밖에서는 매일 1만~1만3000명이 전라북도 14개 시군에서 활동을 하고 만족도가 높다”며 “폭염으로 인한 문제를 개선해주고 대책을 마련해주면 되는데, 그게 무너지면 잼버리의 근본 취지가 다 무너지는 것”이라고 설명했다.","CREATE (a:사람 {이름: '준비된 프로그램'})
CREATE (b:프로그램 {속성: '170개 정도'})
CREATE (c:사람 {이름: '영지 밖'})
CREATE (d:활동 {속성: '1만~1만3000명'})
CREATE (e:지역 {이름: '전라북도 14개 시군'})
CREATE (f:만족도 {속성: '높다'})
CREATE (g:문제 {속성: '폭염으로 인한'})
CREATE (h:대책 {속성: '마련해주면 되는데'})
CREATE (i:잼버리 {속성: '근본 취지'})
CREATE (j:무너지 {속성: '잼버리의 근본 취지가 다 무너지는 것'})
CREATE (a)-[:준비된]->(b)
CREATE (c)-[:밖에서]->(d)
CREATE (d)-[:활동]->(e)
CREATE (e)-[:에서]->(f)
CREATE (g)-[:인한]->(h)
CREATE (h)-[:마련해주면]->(i)
CREATE (i)-[:근본_취지]->(j)"
이 의원은 이번 사안이 정쟁이 돼서는 안 된다는 주장도 펼쳤다. 그는 “정치 행위보다는 대회 자체가 성공할 수 있도록 정치권이나 정부가 지원해 주는 것이 대단히 중요한데 마치 정치적 배후가 있는 것처럼 주장한 것은 아주 잘못됐고 현실적으로 그럴 수가 없다”면서 “민주당 입장에서 현장을 방문하고 싶은 욕구도 있을 수 있으나 요청이 오면 다 거절하고 있다”고 설명했다.,"CREATE (a:이_의원)
CREATE (b:이번_사안)
CREATE (c:정쟁)
CREATE (e:정치_행위)
CREATE (f:대회_자체)
CREATE (g:정치권)
CREATE (h:정부)
CREATE (j:민주당)
CREATE (k:현장)
CREATE (a)-[:펼쳤다]->(d)
CREATE (d)-[:주장하다]->(c)
CREATE (c)-[:돼서는]->(b)
CREATE (b)-[:안_된다]->(a)
CREATE (a)-[:지원해_주는]->(g)
CREATE (g)-[:정치권이나]->(h)
CREATE (h)-[:지원]->(f)
CREATE (f)-[:성공할_수_있도록]->(e)
CREATE (e)-[:행위보다는]->(a)
CREATE (a)-[:방문하고_싶은]->(k)
CREATE (k)-[:현장을]->(j)
CREATE (j)-[:욕구도_있을]->(l)
CREATE (l)-[:요청이_오면]->(m)"
이어 “비정치적 행사이기 때문에 정치 행위를 하면 안 된다”며 “배후에서 지원해주고 도와줘야지 정쟁의 한가운데로 끌고 가서는 안 된다”고 거듭 강조했다.,"CREATE (a:사람 {이름: '이어'})
CREATE (b:행사 {이름: '비정치적 행사'})
CREATE (c:정치 {이름: '정치 행위'})
CREATE (d:배후 {이름: '배후'})
CREATE (e:도와주는_사람 {이름: '도와주는 사람'})
CREATE (f:정쟁 {이름: '정쟁'})
CREATE (a)-[:말했다 {에게: (b)}]->(c)
CREATE (a)-[:강조했다 {에게: (b)}]->(c)
CREATE (b)-[:지원해주고 도와줘야지 {에게: (d)}]->(e)
CREATE (e)-[:끌고 가서는 안 된다 {에게: (f)}"
